Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
TXN104468,USER1414,1324.22,Bill Payment,4,Android,Same City,1,262,3,UPI PIN,0
TXN104469,USER4460,183.38,Merchant,8,iOS,Same City,1,1293,4,UPI PIN,0
TXN104470,USER4085,3968.31,P2P,21,Android,Same City,1,338,9,UPI PIN,1
TXN104471,USER4707,1224.64,P2P,4,Android,Same City,0,3200,3,UPI PIN,0
TXN104472,USER1616,504.53,Merchant,0,Android,Same City,0,1010,4,UPI PIN,0
TXN104473,USER2564,918.53,Bill Payment,22,Android,Same City,0,596,1,UPI PIN,0
TXN104474,USER3562,2780.33,Recharge,4,Android,Same City,0,1696,3,Auto Debit,0
TXN104475,USER3840,54.97,P2P,14,Android,Different City,0,34,5,Biometric,0
TXN104476,USER4052,6321.3,Merchant,4,iOS,Different State,0,1283,1,UPI PIN,0
TXN104477,USER3386,549.49,P2P,7,Android,Same City,0,3968,3,UPI PIN,0
TXN104478,USER3040,766.85,Bill Payment,16,Web,Different State,1,3685,4,UPI PIN,0
TXN104479,USER1311,2873.92,Recharge,23,Android,Same City,0,3088,2,UPI PIN,1
TXN104480,USER2059,3526.94,Recharge,15,iOS,Different State,0,1339,2,UPI PIN,0
TXN104481,USER1351,4202.32,Recharge,7,Android,Same City,0,3225,5,Auto Debit,0
TXN104482,USER1183,1076.22,P2P,2,Android,Same City,0,3886,0,Biometric,0
TXN104483,USER4927,66.49,P2P,16,Android,Same City,0,2034,2,Biometric,0
TXN104484,USER1865,185.83,Merchant,12,iOS,Same City,0,3204,2,Biometric,0
TXN104485,USER1831,254.13,Recharge,21,Android,Same City,0,3461,1,UPI PIN,0
TXN104486,USER3986,678.24,Recharge,10,iOS,Same City,0,3252,1,UPI PIN,0
TXN104487,USER3018,314.67,Recharge,3,Android,Same City,0,370,3,Auto Debit,0
TXN104488,USER3619,2682.26,P2P,12,iOS,Same City,0,1552,0,UPI PIN,0
TXN104489,USER3718,363.43,Bill Payment,14,Android,Same City,2,3110,3,UPI PIN,1
TXN104490,USER2633,5262.31,P2P,7,Android,Different City,1,1160,6,UPI PIN,0
TXN104491,USER4042,2043.7,Recharge,6,Android,Same City,0,1074,0,UPI PIN,1
TXN104492,USER2795,1485.49,Bill Payment,4,iOS,Different City,1,3667,1,UPI PIN,0
TXN104493,USER2138,475.91,Bill Payment,9,Android,Same City,0,3705,4,UPI PIN,0
TXN104494,USER3878,1366.81,Bill Payment,17,Android,Same City,0,3643,2,Biometric,0
TXN104495,USER1725,2579.76,Bill Payment,13,Android,Same City,0,2400,4,Biometric,0
TXN104496,USER3456,544.97,P2P,21,Android,Same City,0,676,2,Auto Debit,0
TXN104497,USER4345,4312.13,Bill Payment,21,Android,Same City,0,2091,5,UPI PIN,1
TXN104498,USER3271,7475.31,Merchant,8,iOS,Same City,0,1457,3,UPI PIN,0
TXN104499,USER3422,755.53,Recharge,15,iOS,Same City,0,3679,0,UPI PIN,0
TXN104500,USER3678,4709.64,Bill Payment,12,iOS,Different City,0,1819,4,Biometric,0
TXN104501,USER3444,163.0,Merchant,6,Android,Same City,1,2372,2,Biometric,0
TXN104502,USER4570,832.97,Bill Payment,6,iOS,Same City,0,3254,5,UPI PIN,0
TXN104503,USER2922,1175.3,Recharge,6,iOS,Different State,0,3388,1,UPI PIN,0
TXN104504,USER3386,8431.07,Recharge,1,Android,Different State,0,158,4,UPI PIN,0
TXN104505,USER3543,76.13,P2P,2,Android,Same City,0,1196,2,UPI PIN,0
TXN104506,USER2388,256.35,P2P,7,Android,Same City,1,2262,1,UPI PIN,0
TXN104507,USER3128,6506.49,Recharge,16,Android,Same City,0,421,0,UPI PIN,1
TXN104508,USER3699,166.49,Bill Payment,15,Android,Same City,0,3122,2,UPI PIN,0
TXN104509,USER4892,53.0,Merchant,23,Android,Same City,1,370,4,Biometric,0
TXN104510,USER4856,1869.41,Bill Payment,18,iOS,Different State,1,317,6,Biometric,0
TXN104511,USER2754,494.75,P2P,7,Android,Same City,0,3619,2,UPI PIN,0
TXN104512,USER2730,7745.57,P2P,22,Android,Different City,1,2111,6,UPI PIN,0
TXN104513,USER3367,2837.92,Recharge,5,Android,Same City,0,1900,1,Biometric,0
TXN104514,USER2784,71.79,Merchant,9,Android,Same City,0,232,0,UPI PIN,0
TXN104515,USER4932,2207.75,Recharge,13,Android,Same City,1,236,2,Biometric,0
TXN104516,USER1533,2828.25,Recharge,16,iOS,Same City,0,1054,2,Auto Debit,0
TXN104517,USER1050,496.08,Merchant,6,iOS,Same City,1,52,4,UPI PIN,1
TXN104518,USER4932,151.78,Merchant,11,Android,Same City,0,2124,1,UPI PIN,0
TXN104519,USER1550,5570.96,Bill Payment,20,Android,Different State,0,2967,3,UPI PIN,1
TXN104520,USER2572,4768.65,Merchant,21,Android,Different City,1,2730,5,UPI PIN,0
TXN104521,USER1416,859.07,P2P,1,iOS,Different City,1,3363,1,UPI PIN,0
TXN104522,USER1534,591.68,Merchant,0,iOS,Same City,0,45,5,Biometric,0
TXN104523,USER3720,3106.76,Bill Payment,5,Android,Same City,0,456,1,Biometric,0
TXN104524,USER3080,819.83,P2P,19,iOS,Same City,2,2417,4,UPI PIN,0
TXN104525,USER2383,2874.06,Merchant,8,Web,Different City,0,2044,1,UPI PIN,0
TXN104526,USER3147,3526.27,Bill Payment,5,Android,Same City,0,1242,6,UPI PIN,0
TXN104527,USER1318,546.1,P2P,7,Android,Different City,0,3999,5,UPI PIN,0
TXN104528,USER3058,59.19,Bill Payment,4,Android,Same City,0,3667,3,UPI PIN,0
TXN104529,USER1324,6890.35,Merchant,7,Android,Same City,0,2124,3,Auto Debit,1
TXN104530,USER3301,10726.94,Bill Payment,2,iOS,Same City,0,564,3,Biometric,1
TXN104531,USER1632,1554.42,Bill Payment,6,iOS,Same City,0,1830,3,UPI PIN,1
TXN104532,USER3021,5248.82,Merchant,20,Android,Same City,2,1347,5,UPI PIN,1
TXN104533,USER1393,5331.4,Merchant,9,iOS,Different State,1,3344,3,UPI PIN,0
TXN104534,USER1124,911.26,Merchant,6,Android,Different City,1,1415,2,UPI PIN,1
TXN104535,USER2659,2731.34,P2P,15,Android,Same City,0,144,4,Biometric,0
TXN104536,USER3437,1209.54,Bill Payment,11,Android,Same City,0,3668,2,UPI PIN,0
TXN104537,USER3427,371.03,P2P,15,iOS,Same City,0,972,5,UPI PIN,0
TXN104538,USER1524,2980.18,Bill Payment,21,iOS,Same City,0,2804,5,UPI PIN,0
TXN104539,USER4849,272.3,P2P,1,Android,Same City,0,3147,2,Biometric,0
TXN104540,USER4832,3206.86,Merchant,21,iOS,Different City,0,1708,3,UPI PIN,0
TXN104541,USER4398,237.94,Recharge,19,Android,Same City,0,389,3,UPI PIN,0
TXN104542,USER3567,389.8,Bill Payment,16,iOS,Same City,0,173,4,Biometric,0
TXN104543,USER1369,21.41,Merchant,7,iOS,Same City,2,1392,1,UPI PIN,0
TXN104544,USER3818,2184.72,P2P,16,iOS,Same City,1,633,1,Biometric,1
TXN104545,USER3888,1379.76,P2P,9,Android,Same City,0,298,1,UPI PIN,0
TXN104546,USER2176,2065.77,Recharge,7,Android,Same City,0,1998,1,UPI PIN,0
TXN104547,USER3412,2026.56,Bill Payment,9,iOS,Different State,0,1217,0,UPI PIN,0
TXN104548,USER1125,947.33,Merchant,7,Android,Same City,1,1867,4,UPI PIN,0
TXN104549,USER1647,2907.57,Recharge,17,Android,Same City,0,3868,5,Biometric,1
TXN104550,USER4873,2863.76,Bill Payment,4,Android,Same City,0,821,4,Biometric,0
TXN104551,USER1476,273.53,Recharge,12,iOS,Same City,0,200,3,Biometric,1
TXN104552,USER1315,200.08,Bill Payment,18,iOS,Same City,0,3218,3,UPI PIN,0
TXN104553,USER2829,732.95,Recharge,17,Android,Same City,0,2333,1,Biometric,0
TXN104554,USER1099,27.06,Recharge,23,iOS,Same City,0,1951,0,UPI PIN,0
TXN104555,USER2276,3437.28,Bill Payment,14,Web,Same City,1,3132,2,UPI PIN,0
TXN104556,USER2176,2103.99,Merchant,0,Android,Same City,0,1489,3,UPI PIN,1
TXN104557,USER3670,973.7,Recharge,3,Android,Same City,1,995,2,UPI PIN,0
TXN104558,USER1705,5967.73,Merchant,21,Android,Same City,0,3449,2,Biometric,1
TXN104559,USER2139,1101.58,P2P,9,Android,Different State,0,3237,5,UPI PIN,0
TXN104560,USER2805,2519.89,Bill Payment,19,Web,Same City,0,1580,0,Biometric,0
TXN104561,USER1176,6785.03,P2P,7,Android,Different State,0,3264,2,UPI PIN,1
TXN104562,USER3492,38.62,P2P,16,iOS,Different City,0,256,6,UPI PIN,0
TXN104563,USER1295,804.36,Bill Payment,23,iOS,Same City,0,694,1,Auto Debit,0
TXN104564,USER4821,134.0,Bill Payment,2,Android,Different City,1,2238,1,Auto Debit,0
TXN104565,USER3294,911.66,Merchant,9,Android,Same City,0,3527,2,UPI PIN,0
TXN104566,USER4371,4003.59,Merchant,23,iOS,Same City,0,295,3,Biometric,0
TXN104567,USER3461,3722.65,Merchant,21,Android,Same City,1,43,3,UPI PIN,0
TXN104568,USER2569,7049.65,Merchant,20,Android,Same City,0,3937,5,UPI PIN,0
TXN104569,USER4958,5503.29,Merchant,5,Android,Same City,1,2470,1,UPI PIN,1
TXN104570,USER2889,466.71,Bill Payment,23,Android,Same City,1,461,1,Biometric,0
TXN104571,USER1030,1406.03,Bill Payment,0,Android,Same City,0,455,1,UPI PIN,0
TXN104572,USER1313,2663.37,Merchant,14,Android,Different City,1,3933,1,UPI PIN,1
TXN104573,USER3473,592.08,Bill Payment,21,Android,Same City,0,3720,1,UPI PIN,0
TXN104574,USER3398,2310.34,Merchant,2,Web,Same City,0,714,3,Biometric,0
TXN104575,USER2568,4251.03,Bill Payment,1,Android,Same City,0,664,5,UPI PIN,1
TXN104576,USER3996,7819.61,P2P,18,Android,Same City,0,3153,2,UPI PIN,0
TXN104577,USER2062,353.08,Recharge,0,Web,Same City,1,1302,3,Biometric,0
TXN104578,USER4484,3144.44,Merchant,23,Android,Same City,1,2478,3,UPI PIN,1
TXN104579,USER2728,990.33,Merchant,17,Android,Same City,0,1363,4,UPI PIN,0
TXN104580,USER1565,392.44,Merchant,13,Android,Different State,1,1678,2,Biometric,1
TXN104581,USER2350,2769.26,Merchant,20,Android,Same City,1,3735,6,UPI PIN,0
TXN104582,USER3531,750.1,Bill Payment,22,Android,Different City,0,2406,1,UPI PIN,0
TXN104583,USER4709,4820.48,P2P,4,Android,Different City,0,1993,3,UPI PIN,0
TXN104584,USER3426,310.62,P2P,6,Android,Same City,0,658,1,UPI PIN,0
TXN104585,USER4447,89.53,Merchant,21,Android,Different City,2,1047,3,UPI PIN,0
TXN104586,USER1109,1664.19,Recharge,14,Android,Different City,0,2185,5,Biometric,0
TXN104587,USER4408,274.03,Recharge,5,Android,Same City,0,2032,1,Auto Debit,0
TXN104588,USER1692,2525.66,P2P,1,Android,Different State,2,3591,2,UPI PIN,1
TXN104589,USER1337,476.66,Recharge,11,Android,Same City,0,1616,1,UPI PIN,0
TXN104590,USER1865,3676.79,Merchant,13,Android,Different City,0,2589,3,UPI PIN,0
TXN104591,USER4637,722.53,P2P,17,iOS,Same City,0,780,4,UPI PIN,0
TXN104592,USER2054,5276.61,P2P,9,Android,Same City,0,3994,4,UPI PIN,0
TXN104593,USER3224,364.67,Bill Payment,6,Android,Same City,0,106,5,UPI PIN,0
TXN104594,USER2665,1518.34,Bill Payment,21,iOS,Different City,0,827,5,Auto Debit,1
TXN104595,USER4932,957.17,P2P,9,iOS,Same City,0,2954,2,UPI PIN,1
TXN104596,USER4141,1841.4,P2P,17,Android,Same City,0,595,2,Auto Debit,0
TXN104597,USER2830,46.94,P2P,14,Android,Same City,1,3232,4,Biometric,0
TXN104598,USER4923,557.0,Bill Payment,16,Android,Same City,1,2501,3,UPI PIN,0
TXN104599,USER2383,2750.86,Recharge,0,iOS,Same City,0,186,1,UPI PIN,0
TXN104600,USER1352,225.21,P2P,11,Android,Same City,0,1133,2,Biometric,0
TXN104601,USER4987,2246.37,Recharge,17,iOS,Same City,1,1579,3,Biometric,1
TXN104602,USER2662,532.76,Bill Payment,18,iOS,Same City,0,3080,2,Biometric,1
TXN104603,USER3714,184.98,Recharge,4,Android,Same City,0,2784,5,UPI PIN,0
TXN104604,USER2369,113.9,P2P,7,iOS,Same City,0,3853,2,UPI PIN,1
TXN104605,USER2869,28.47,Merchant,4,iOS,Different City,0,328,4,Biometric,0
TXN104606,USER3714,2851.41,P2P,8,Android,Same City,0,213,4,Biometric,0
TXN104607,USER3976,1339.94,Merchant,8,Android,Same City,0,3589,2,Auto Debit,0
TXN104608,USER4752,4835.23,Bill Payment,10,iOS,Same City,2,1398,1,Biometric,0
TXN104609,USER4211,972.92,Merchant,20,Android,Same City,1,1708,2,Biometric,0
TXN104610,USER2113,3818.77,P2P,8,Android,Same City,0,353,5,UPI PIN,0
TXN104611,USER4171,2514.33,Recharge,13,Android,Different City,2,568,1,UPI PIN,0
TXN104612,USER2886,334.94,P2P,19,Android,Same City,0,1941,3,UPI PIN,0
TXN104613,USER3885,933.31,Recharge,15,Android,Different City,1,735,1,UPI PIN,0
TXN104614,USER3753,1962.17,P2P,20,iOS,Same City,0,2682,3,UPI PIN,0
TXN104615,USER3172,766.35,Recharge,15,Android,Different State,0,1119,3,UPI PIN,0
TXN104616,USER3603,2113.4,Recharge,11,Android,Different City,0,1007,4,UPI PIN,0
TXN104617,USER1029,7926.11,Recharge,13,iOS,Same City,1,649,0,UPI PIN,1
TXN104618,USER4182,864.08,Merchant,11,iOS,Different State,0,2577,5,UPI PIN,0
TXN104619,USER1633,1460.43,P2P,11,Android,Same City,1,67,4,UPI PIN,1
TXN104620,USER4188,2070.88,P2P,22,Android,Same City,0,2339,5,UPI PIN,0
TXN104621,USER4199,2001.83,Bill Payment,4,Android,Different City,0,3403,2,UPI PIN,1
TXN104622,USER3350,446.11,Recharge,17,Android,Same City,1,3601,5,Biometric,0
TXN104623,USER2418,621.91,Bill Payment,13,iOS,Same City,0,2683,2,Biometric,0
TXN104624,USER3503,4310.21,Recharge,2,iOS,Same City,1,1734,3,UPI PIN,0
TXN104625,USER2435,1377.77,Recharge,7,Android,Same City,0,2476,5,UPI PIN,0
TXN104626,USER2841,1030.6,Bill Payment,1,Web,Same City,0,2138,5,UPI PIN,0
TXN104627,USER3149,6227.07,Merchant,14,iOS,Same City,0,1021,3,Biometric,0
TXN104628,USER4979,7259.75,Merchant,18,Android,Different State,0,1406,5,UPI PIN,0
TXN104629,USER3994,115.35,Merchant,22,Android,Same City,0,2147,4,Biometric,0
TXN104630,USER1497,1062.1,Merchant,12,Android,Different City,0,3996,2,Biometric,0
TXN104631,USER1177,439.36,Merchant,5,Android,Different City,0,3996,3,Biometric,0
TXN104632,USER3869,838.86,Merchant,2,Android,Same City,0,3905,4,Auto Debit,1
TXN104633,USER2395,82.28,Recharge,1,iOS,Same City,0,1700,6,UPI PIN,0
TXN104634,USER1690,1556.72,Bill Payment,14,Android,Same City,0,3260,1,UPI PIN,0
TXN104635,USER2733,151.81,Bill Payment,1,Android,Same City,0,749,4,UPI PIN,0
TXN104636,USER4886,2911.05,Recharge,5,Android,Same City,0,3111,3,Biometric,1
TXN104637,USER3151,1866.9,Bill Payment,22,Android,Different City,1,3899,2,UPI PIN,0
TXN104638,USER2075,2819.21,Merchant,1,Android,Same City,0,748,4,Biometric,0
TXN104639,USER2047,1049.08,Bill Payment,3,Android,Same City,0,221,6,Biometric,0
TXN104640,USER1142,447.8,Recharge,14,iOS,Same City,1,1239,2,UPI PIN,1
TXN104641,USER3188,1135.64,P2P,18,Android,Different City,0,879,3,UPI PIN,0
TXN104642,USER1344,2256.07,Bill Payment,3,Android,Different City,1,318,4,UPI PIN,0
TXN104643,USER2715,2742.72,P2P,13,Android,Same City,0,1795,6,UPI PIN,0
TXN104644,USER4491,3046.01,Merchant,7,Android,Same City,1,3306,0,UPI PIN,0
TXN104645,USER3422,344.64,Recharge,1,Android,Same City,1,228,0,UPI PIN,0
TXN104646,USER1574,4232.72,Merchant,22,Android,Same City,0,3361,6,UPI PIN,0
TXN104647,USER4732,48.98,P2P,22,Android,Same City,0,365,3,Biometric,0
TXN104648,USER1654,9343.98,Recharge,9,Android,Same City,0,3314,1,Biometric,0
TXN104649,USER3099,92.46,P2P,20,Android,Same City,0,1893,4,UPI PIN,0
TXN104650,USER4988,451.57,Merchant,17,Android,Different City,0,2980,2,Biometric,0
TXN104651,USER4123,4836.0,Merchant,12,Android,Different City,1,2495,1,UPI PIN,0
TXN104652,USER1201,2485.13,Merchant,10,Android,Same City,2,3473,4,UPI PIN,0
TXN104653,USER4141,2040.83,Recharge,23,Android,Same City,1,1968,5,Biometric,1
TXN104654,USER1247,956.94,Merchant,14,Android,Same City,0,1625,1,UPI PIN,0
TXN104655,USER4818,3371.53,Bill Payment,3,iOS,Same City,0,2080,5,Biometric,0
TXN104656,USER2180,3613.19,Merchant,18,Android,Same City,1,2952,0,Biometric,1
TXN104657,USER1330,2186.79,Merchant,19,Android,Same City,0,695,4,UPI PIN,0
TXN104658,USER3711,1132.2,Bill Payment,20,iOS,Same City,0,3402,3,Biometric,0
TXN104659,USER3339,1263.57,Bill Payment,22,Android,Same City,0,3693,2,UPI PIN,0
TXN104660,USER3548,714.44,Merchant,5,Android,Same City,0,2833,2,UPI PIN,0
TXN104661,USER4804,953.1,Recharge,13,Android,Same City,0,3306,3,UPI PIN,0
TXN104662,USER4736,1396.04,Bill Payment,2,Android,Different State,0,3465,2,UPI PIN,0
TXN104663,USER1273,4267.5,Recharge,5,Android,Same City,0,2507,3,UPI PIN,0
TXN104664,USER4688,1529.46,P2P,23,iOS,Same City,0,3754,3,Biometric,0
TXN104665,USER4214,1362.54,Recharge,14,Android,Same City,1,2739,4,UPI PIN,1
TXN104666,USER4684,180.99,Recharge,10,iOS,Same City,1,2869,3,Biometric,0
TXN104667,USER3761,7873.73,Merchant,6,Android,Same City,2,1113,4,Biometric,0
TXN104668,USER4822,1889.72,Bill Payment,9,Android,Same City,0,1095,4,Biometric,0
TXN104669,USER2019,1525.86,Merchant,19,Android,Same City,1,1916,1,UPI PIN,1
TXN104670,USER4693,406.22,Bill Payment,14,Web,Same City,0,3380,2,UPI PIN,0
TXN104671,USER1190,310.41,Merchant,0,Android,Same City,0,484,3,UPI PIN,1
TXN104672,USER1650,5737.02,P2P,16,Android,Same City,1,1352,1,UPI PIN,0
TXN104673,USER4134,462.82,P2P,1,Android,Same City,0,3727,1,UPI PIN,0
TXN104674,USER2376,3768.6,P2P,9,Android,Same City,0,404,2,UPI PIN,0
TXN104675,USER4123,5584.33,Merchant,2,iOS,Same City,0,3161,4,Auto Debit,1
TXN104676,USER2444,393.59,Bill Payment,2,Android,Same City,0,3165,7,Biometric,0
TXN104677,USER4223,1307.88,Bill Payment,8,iOS,Same City,0,201,3,Auto Debit,0
TXN104678,USER3538,2838.92,Bill Payment,16,Android,Different State,0,3290,2,UPI PIN,0
TXN104679,USER1625,7044.15,Merchant,5,Android,Same City,0,3046,2,UPI PIN,0
TXN104680,USER1502,379.2,Merchant,4,iOS,Same City,0,3570,7,UPI PIN,0
TXN104681,USER3632,1243.2,P2P,1,iOS,Same City,0,781,4,Biometric,0
TXN104682,USER2297,208.85,Recharge,7,Android,Same City,0,186,3,UPI PIN,0
TXN104683,USER1596,2319.83,Merchant,3,Android,Same City,1,3001,3,UPI PIN,0
TXN104684,USER1215,2250.53,Bill Payment,8,Android,Same City,1,1397,1,Biometric,0
TXN104685,USER3251,34.48,Merchant,20,iOS,Different State,0,3223,3,UPI PIN,0
TXN104686,USER4205,2973.95,Bill Payment,15,Android,Same City,1,176,1,UPI PIN,0
TXN104687,USER1071,1597.82,Bill Payment,11,Android,Different City,0,3670,5,UPI PIN,1
TXN104688,USER3901,655.17,P2P,10,Android,Same City,0,1649,5,Auto Debit,0
TXN104689,USER2185,1400.61,Merchant,15,Android,Same City,0,2937,2,UPI PIN,0
TXN104690,USER1733,760.94,Recharge,9,Android,Same City,1,1890,3,UPI PIN,1
TXN104691,USER3577,881.75,Recharge,3,Web,Different City,0,210,2,UPI PIN,0
TXN104692,USER3079,1653.17,Recharge,5,Android,Same City,1,2352,2,UPI PIN,0
TXN104693,USER3071,2453.49,Recharge,10,Android,Same City,0,2380,3,UPI PIN,1
TXN104694,USER1145,421.35,Merchant,21,Android,Different State,0,871,2,UPI PIN,0
TXN104695,USER3098,130.18,Recharge,9,iOS,Same City,0,2091,2,UPI PIN,0
TXN104696,USER4240,3384.94,P2P,3,Android,Same City,0,2144,3,UPI PIN,1
TXN104697,USER4952,3958.17,P2P,7,iOS,Same City,0,1020,2,UPI PIN,0
TXN104698,USER3002,1988.35,P2P,13,iOS,Same City,0,1979,3,Auto Debit,1
TXN104699,USER4657,2648.96,Bill Payment,4,iOS,Same City,0,2892,3,Auto Debit,1
TXN104700,USER4663,9.5,P2P,17,Android,Same City,1,199,5,UPI PIN,0
TXN104701,USER4608,1345.19,P2P,22,Android,Different City,0,962,3,UPI PIN,1
TXN104702,USER3493,7002.72,Bill Payment,22,Android,Same City,1,3065,4,UPI PIN,1
TXN104703,USER3558,532.06,Bill Payment,9,iOS,Different State,0,497,3,Biometric,1
TXN104704,USER2130,1356.49,P2P,3,iOS,Same City,1,1658,5,UPI PIN,0
TXN104705,USER4282,1138.92,P2P,13,iOS,Same City,0,788,0,UPI PIN,0
TXN104706,USER1928,3863.59,Bill Payment,10,Android,Same City,0,897,0,UPI PIN,1
TXN104707,USER3728,47.21,Bill Payment,2,Android,Same City,2,2784,3,UPI PIN,1
TXN104708,USER4279,7439.64,Bill Payment,19,Android,Same City,1,697,2,UPI PIN,0
TXN104709,USER2548,118.24,P2P,9,iOS,Different State,0,689,1,UPI PIN,0
TXN104710,USER1773,855.14,Bill Payment,14,Android,Same City,1,62,5,UPI PIN,0
TXN104711,USER1353,725.25,Recharge,20,Android,Same City,0,968,5,Biometric,1
TXN104712,USER4229,465.32,P2P,18,Android,Different City,0,1574,2,UPI PIN,0
TXN104713,USER2379,324.96,Merchant,14,Android,Same City,2,1354,5,UPI PIN,0
TXN104714,USER4516,23.2,Bill Payment,2,Android,Different City,1,3430,2,UPI PIN,0
TXN104715,USER3749,5.98,P2P,16,Android,Same City,0,1098,2,UPI PIN,0
TXN104716,USER4787,3080.59,Recharge,5,Android,Same City,1,2047,4,UPI PIN,0
TXN104717,USER2367,304.13,Bill Payment,1,Android,Same City,1,3755,3,UPI PIN,0
TXN104718,USER4109,582.42,Bill Payment,6,Android,Different State,0,2486,2,UPI PIN,0
TXN104719,USER1284,2819.1,Merchant,12,Android,Same City,1,2859,5,UPI PIN,0
TXN104720,USER1914,1952.24,Bill Payment,7,Android,Same City,0,3616,4,Biometric,0
TXN104721,USER3385,2169.32,P2P,6,Android,Same City,0,880,4,Biometric,0
TXN104722,USER4823,443.55,Merchant,14,iOS,Same City,0,918,4,UPI PIN,0
TXN104723,USER2248,702.44,Recharge,8,iOS,Different City,1,1062,3,UPI PIN,0
TXN104724,USER2303,586.34,P2P,7,Android,Same City,0,2351,5,UPI PIN,1
TXN104725,USER2075,1597.57,Bill Payment,18,Android,Same City,0,2824,3,UPI PIN,1
TXN104726,USER4191,2113.7,Bill Payment,21,iOS,Same City,0,2784,6,UPI PIN,0
TXN104727,USER3991,4502.85,Bill Payment,1,Android,Same City,0,2923,3,UPI PIN,1
TXN104728,USER4611,333.2,P2P,14,iOS,Same City,0,2748,4,UPI PIN,0
TXN104729,USER4943,5691.41,Bill Payment,5,iOS,Same City,0,2329,1,UPI PIN,1
TXN104730,USER3406,11134.86,P2P,5,Android,Same City,1,3651,8,UPI PIN,0
TXN104731,USER2373,1545.25,Recharge,3,iOS,Same City,2,1813,0,UPI PIN,0
TXN104732,USER2735,446.97,Merchant,13,Android,Different State,1,2421,0,UPI PIN,0
TXN104733,USER3936,10.35,Bill Payment,17,iOS,Same City,0,2787,2,UPI PIN,0
TXN104734,USER3388,2657.16,Recharge,20,iOS,Different City,0,1061,2,UPI PIN,1
TXN104735,USER2780,208.6,Recharge,4,Android,Same City,0,3397,4,UPI PIN,0
TXN104736,USER2086,3395.08,Bill Payment,18,Android,Same City,0,1319,1,Biometric,1
TXN104737,USER2946,331.02,P2P,8,Android,Same City,1,3650,1,UPI PIN,0
TXN104738,USER3982,4363.5,P2P,5,Android,Different City,0,3629,2,Auto Debit,1
TXN104739,USER3793,1167.66,Recharge,2,Android,Different State,0,516,3,UPI PIN,0
TXN104740,USER2031,1276.35,P2P,16,Web,Same City,0,200,2,Auto Debit,0
TXN104741,USER3017,4092.22,P2P,9,iOS,Different City,0,1109,0,UPI PIN,0
TXN104742,USER4461,6315.25,Recharge,18,Android,Same City,0,2171,5,UPI PIN,0
TXN104743,USER3779,306.76,Bill Payment,13,Android,Same City,0,257,0,Biometric,0
TXN104744,USER3669,6284.23,Merchant,10,Android,Same City,1,1391,3,Biometric,1
TXN104745,USER4703,402.01,Bill Payment,23,iOS,Same City,0,3279,2,UPI PIN,0
TXN104746,USER2951,323.9,P2P,7,iOS,Same City,1,2263,6,UPI PIN,0
TXN104747,USER3510,111.02,Recharge,5,iOS,Same City,0,3932,5,UPI PIN,0
TXN104748,USER3744,1179.4,P2P,13,Android,Different State,0,572,2,UPI PIN,1
TXN104749,USER3928,32.11,P2P,3,iOS,Same City,0,407,7,UPI PIN,1
TXN104750,USER1007,5864.59,P2P,21,Android,Different City,1,2448,3,UPI PIN,0
TXN104751,USER1532,2122.24,Bill Payment,22,Android,Same City,0,2147,3,UPI PIN,1
TXN104752,USER2955,1891.75,P2P,11,iOS,Different City,0,2087,1,Biometric,0
TXN104753,USER1258,1477.18,Merchant,18,iOS,Same City,0,2304,2,UPI PIN,1
TXN104754,USER1272,10088.65,P2P,16,Android,Different State,1,207,4,Biometric,0
TXN104755,USER4114,1483.58,Recharge,4,iOS,Same City,0,930,4,UPI PIN,0
TXN104756,USER3009,4801.17,P2P,3,iOS,Different City,0,3795,4,UPI PIN,0
TXN104757,USER3403,2895.93,P2P,8,Android,Same City,0,2220,3,UPI PIN,0
TXN104758,USER3689,6067.58,Merchant,18,Android,Same City,0,1971,3,UPI PIN,1
TXN104759,USER2089,1265.73,P2P,19,Android,Same City,0,636,3,Auto Debit,1
TXN104760,USER3860,1053.06,Bill Payment,16,Android,Same City,0,802,6,UPI PIN,0
TXN104761,USER2812,312.34,Merchant,0,Android,Same City,0,3061,4,UPI PIN,0
TXN104762,USER3800,908.59,P2P,15,Android,Same City,1,3896,1,Auto Debit,0
